,sondering_id,index,pkey_sondering,sondeernummer,x,y,start_sondering_mtaw,diepte_sondering_tot,diepte,diepte_mtaw,qc,fs,qtn,rf,fr,icn,sbt,ksbt,lithostrat_id
246641,4616,314365,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,0.99,52.0,1.341,0.09,98.42896795253307,6.7114093959731544,6.804378278746434,2.528855,5.0,1.838e-07,
246642,4616,314366,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,1.0,51.99,1.278,0.087,94.38172216910444,6.807511737089202,6.907528242322993,2.544832,5.0,1.643e-07,
246643,4616,314367,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,1.01,51.980000000000004,1.222,0.085,90.91992768477279,6.95581014729951,7.063828693157377,2.562241,5.0,1.455e-07,
246644,4616,314368,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,1.02,51.97,1.175,0.083,87.84420488177379,7.0638297872340425,7.179111595865165,2.576746,5.0,1.314e-07,
246645,4616,314369,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,1.03,51.96,1.135,0.081,85.07803962798882,7.136563876651983,7.258384551054507,2.588833,5.0,1.208e-07,
246646,4616,314370,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,1.04,51.95,1.099,0.077,81.96200143963057,7.006369426751593,7.13114576700713,2.59236,5.0,1.178e-07,
246647,4616,314371,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,1.05,51.940000000000005,1.08,0.073,79.57954190208449,6.759259259259258,6.882957126134811,2.587822,5.0,1.216e-07,
246648,4616,314372,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,1.06,51.93,1.076,0.071,78.38442330153995,6.5985130111524155,6.7208674125916925,2.583603,5.0,1.253e-07,
246649,4616,314373,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,1.07,51.92,1.08,0.068,77.24836465125563,6.296296296296296,6.4136885020152965,2.571428,5.0,1.364e-07,
246650,4616,314374,https://www.dov.vlaanderen.be/data/sondering/2018-079614,2017-11245-S3B-006,147939.81,177756.61,52.99,16.07,1.08,51.910000000000004,1.088,0.064,75.98164077203108,5.88235294117647,5.992205822037348,2.552685,5.0,1.555e-07,
